2020-12-13 16:37:31,843 [INFO ]  maqp(evaluate_cardinalities: database_name=imdb, target_path=./baselines/cardinality_estimation/results/deepDB/imdb_light_model_based_budget_5.csv)
2020-12-13 16:37:33,378 [DEBUG]  Including SPN with table_set {'movie_info_idx', 'title', 'movie_companies'} with sampling ratio(1000000 / 4073078)
2020-12-13 16:37:33,379 [DEBUG]  Including SPN with table_set {'movie_info', 'movie_companies', 'title'} with sampling ratio(1000000 / 67371414)
2020-12-13 16:37:33,379 [DEBUG]  Including SPN with table_set {'movie_info_idx', 'title'} with sampling ratio(3448422 / 1380035)
2020-12-13 16:37:33,379 [DEBUG]  Including SPN with table_set {'movie_companies', 'title'} with sampling ratio(4050205 / 2609129)
2020-12-13 16:37:33,379 [DEBUG]  Including SPN with table_set {'movie_info', 'title'} with sampling ratio(10000000 / 14835720)
2020-12-13 16:37:33,379 [DEBUG]  Including SPN with table_set {'cast_info'} with sampling ratio(10000000 / 36244344)
2020-12-13 16:37:33,379 [DEBUG]  Including SPN with table_set {'movie_keyword'} with sampling ratio(4523930 / 4523930)
2020-12-13 16:37:33,379 [DEBUG]  Predicting cardinality for query 0: SELECT COUNT(*) FROM movie_companies mc,title t,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=112 AND mc.company_type_id=2;
2020-12-13 16:37:33,399 [DEBUG]  		Latency: 11.95ms
2020-12-13 16:37:33,400 [DEBUG]  		True: 715
2020-12-13 16:37:33,400 [DEBUG]  		Predicted: 1517.4675842289762
2020-12-13 16:37:33,400 [DEBUG]  Q-Error was: 2.122332285634932
2020-12-13 16:37:33,400 [DEBUG]  Predicting cardinality for query 1: SELECT COUNT(*) FROM movie_companies mc,title t,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=113 AND mc.company_type_id=2 AND t.production_year>2005 AND t.production_year<2010;
2020-12-13 16:37:33,418 [DEBUG]  		Latency: 12.15ms
2020-12-13 16:37:33,418 [DEBUG]  		True: 9
2020-12-13 16:37:33,419 [DEBUG]  		Predicted: 4.322076590129576
2020-12-13 16:37:33,419 [DEBUG]  Q-Error was: 2.0823323724881466
2020-12-13 16:37:33,419 [DEBUG]  Predicting cardinality for query 2: SELECT COUNT(*) FROM movie_companies mc,title t,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=112 AND mc.company_type_id=2 AND t.production_year>2010;
2020-12-13 16:37:33,437 [DEBUG]  		Latency: 11.88ms
2020-12-13 16:37:33,437 [DEBUG]  		True: 47
2020-12-13 16:37:33,437 [DEBUG]  		Predicted: 127.9462604543495
2020-12-13 16:37:33,437 [DEBUG]  Q-Error was: 2.7222608607308403
2020-12-13 16:37:33,437 [DEBUG]  Predicting cardinality for query 3: SELECT COUNT(*) FROM movie_companies mc,title t,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=113 AND mc.company_type_id=2 AND t.production_year>2000;
2020-12-13 16:37:33,455 [DEBUG]  		Latency: 11.61ms
2020-12-13 16:37:33,455 [DEBUG]  		True: 16
2020-12-13 16:37:33,455 [DEBUG]  		Predicted: 11.585892999103601
2020-12-13 16:37:33,455 [DEBUG]  Q-Error was: 1.3809897951964443
2020-12-13 16:37:33,455 [DEBUG]  Predicting cardinality for query 4: SELECT COUNT(*) FROM movie_companies mc,title t,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=117;
2020-12-13 16:37:33,468 [DEBUG]  		Latency: 7.62ms
2020-12-13 16:37:33,469 [DEBUG]  		True: 148552
2020-12-13 16:37:33,469 [DEBUG]  		Predicted: 41067.13234135826
2020-12-13 16:37:33,469 [DEBUG]  Q-Error was: 3.6172966440706382
2020-12-13 16:37:33,469 [DEBUG]  Predicting cardinality for query 5: SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>2005;
2020-12-13 16:37:33,479 [DEBUG]  		Latency: 4.80ms
2020-12-13 16:37:33,479 [DEBUG]  		True: 62682311
2020-12-13 16:37:33,479 [DEBUG]  		Predicted: 59992649.40957598
2020-12-13 16:37:33,479 [DEBUG]  Q-Error was: 1.044833185680156
2020-12-13 16:37:33,479 [DEBUG]  Predicting cardinality for query 6: SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>2010;
2020-12-13 16:37:33,489 [DEBUG]  		Latency: 3.98ms
2020-12-13 16:37:33,489 [DEBUG]  		True: 11990578
2020-12-13 16:37:33,489 [DEBUG]  		Predicted: 14545949.814182093
2020-12-13 16:37:33,489 [DEBUG]  Q-Error was: 1.2131149819618448
2020-12-13 16:37:33,489 [DEBUG]  Predicting cardinality for query 7: SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>1990;
2020-12-13 16:37:33,498 [DEBUG]  		Latency: 3.92ms
2020-12-13 16:37:33,498 [DEBUG]  		True: 157041640
2020-12-13 16:37:33,498 [DEBUG]  		Predicted: 156063832.94261765
2020-12-13 16:37:33,498 [DEBUG]  Q-Error was: 1.0062654302341907
2020-12-13 16:37:33,499 [DEBUG]  Predicting cardinality for query 8: SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2005 AND mi_idx.info_type_id=101;
2020-12-13 16:37:33,512 [DEBUG]  		Latency: 7.76ms
2020-12-13 16:37:33,512 [DEBUG]  		True: 850677
2020-12-13 16:37:33,512 [DEBUG]  		Predicted: 439085.8715166055
2020-12-13 16:37:33,512 [DEBUG]  Q-Error was: 1.937381854400726
2020-12-13 16:37:33,512 [DEBUG]  Predicting cardinality for query 9: SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2010 AND mi_idx.info_type_id=101;
2020-12-13 16:37:33,525 [DEBUG]  		Latency: 7.31ms
2020-12-13 16:37:33,526 [DEBUG]  		True: 179616
2020-12-13 16:37:33,526 [DEBUG]  		Predicted: 138988.70947491407
2020-12-13 16:37:33,526 [DEBUG]  Q-Error was: 1.2923064087620637
2020-12-13 16:37:33,526 [DEBUG]  Predicting cardinality for query 10: SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>1990 AND mi_idx.info_type_id=101;
2020-12-13 16:37:33,539 [DEBUG]  		Latency: 7.33ms
2020-12-13 16:37:33,539 [DEBUG]  		True: 2031666
2020-12-13 16:37:33,539 [DEBUG]  		Predicted: 885722.3289769514
