2020-12-15 14:26:03,324 [INFO ]  maqp(evaluate_cardinalities: database_name=imdb, target_path=./baselines/cardinality_estimation/results/deepDB/imdb_light_model_based_budget_5.csv)
2020-12-15 14:26:03,707 [DEBUG]  Including SPN with table_set {'title', 'movie_info', 'movie_companies'} with sampling ratio(1000000 / 67371414)
2020-12-15 14:26:03,707 [DEBUG]  Including SPN with table_set {'title', 'movie_info_idx', 'movie_companies'} with sampling ratio(1000000 / 4073078)
2020-12-15 14:26:03,707 [DEBUG]  Including SPN with table_set {'title', 'movie_companies'} with sampling ratio(4050205 / 2609129)
2020-12-15 14:26:03,707 [DEBUG]  Including SPN with table_set {'title', 'movie_info'} with sampling ratio(10000000 / 14835720)
2020-12-15 14:26:03,708 [DEBUG]  Including SPN with table_set {'title', 'movie_info_idx'} with sampling ratio(3448422 / 1380035)
2020-12-15 14:26:03,708 [DEBUG]  Including SPN with table_set {'cast_info'} with sampling ratio(10000000 / 36244344)
2020-12-15 14:26:03,708 [DEBUG]  Including SPN with table_set {'movie_keyword'} with sampling ratio(4523930 / 4523930)
2020-12-15 14:26:03,708 [DEBUG]  Predicting cardinality for query 0: SELECT COUNT(*) FROM movie_companies mc,title t,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=112 AND mc.company_type_id=2;
2020-12-15 14:26:03,724 [DEBUG]  		Latency: 9.85ms
2020-12-15 14:26:03,724 [DEBUG]  		True: 715
2020-12-15 14:26:03,724 [DEBUG]  		Predicted: 1511.5368204159604
2020-12-15 14:26:03,724 [DEBUG]  Q-Error was: 2.1140375110712735
2020-12-15 14:26:03,724 [DEBUG]  Predicting cardinality for query 1: SELECT COUNT(*) FROM movie_companies mc,title t,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=113 AND mc.company_type_id=2 AND t.production_year>2005 AND t.production_year<2010;
2020-12-15 14:26:03,743 [DEBUG]  		Latency: 13.56ms
2020-12-15 14:26:03,743 [DEBUG]  		True: 9
2020-12-15 14:26:03,743 [DEBUG]  		Predicted: 7.850969170054448
2020-12-15 14:26:03,743 [DEBUG]  Q-Error was: 1.1463552849409016
2020-12-15 14:26:03,743 [DEBUG]  Predicting cardinality for query 2: SELECT COUNT(*) FROM movie_companies mc,title t,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=112 AND mc.company_type_id=2 AND t.production_year>2010;
2020-12-15 14:26:03,760 [DEBUG]  		Latency: 11.14ms
2020-12-15 14:26:03,760 [DEBUG]  		True: 47
2020-12-15 14:26:03,760 [DEBUG]  		Predicted: 124.71142989427035
2020-12-15 14:26:03,760 [DEBUG]  Q-Error was: 2.653434678601497
2020-12-15 14:26:03,760 [DEBUG]  Predicting cardinality for query 3: SELECT COUNT(*) FROM movie_companies mc,title t,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=113 AND mc.company_type_id=2 AND t.production_year>2000;
2020-12-15 14:26:03,777 [DEBUG]  		Latency: 11.39ms
2020-12-15 14:26:03,777 [DEBUG]  		True: 16
2020-12-15 14:26:03,778 [DEBUG]  		Predicted: 21.01430108824809
2020-12-15 14:26:03,778 [DEBUG]  Q-Error was: 1.3133938180155056
2020-12-15 14:26:03,778 [DEBUG]  Predicting cardinality for query 4: SELECT COUNT(*) FROM movie_companies mc,title t,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=117;
2020-12-15 14:26:03,788 [DEBUG]  		Latency: 5.93ms
2020-12-15 14:26:03,789 [DEBUG]  		True: 148552
2020-12-15 14:26:03,789 [DEBUG]  		Predicted: 40929.19671502179
2020-12-15 14:26:03,789 [DEBUG]  Q-Error was: 3.6294873079069885
2020-12-15 14:26:03,789 [DEBUG]  Predicting cardinality for query 5: SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>2005;
2020-12-15 14:26:03,797 [DEBUG]  		Latency: 3.07ms
2020-12-15 14:26:03,797 [DEBUG]  		True: 62682311
2020-12-15 14:26:03,797 [DEBUG]  		Predicted: 62286354.81282795
2020-12-15 14:26:03,797 [DEBUG]  Q-Error was: 1.0063570293744417
2020-12-15 14:26:03,797 [DEBUG]  Predicting cardinality for query 6: SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>2010;
2020-12-15 14:26:03,804 [DEBUG]  		Latency: 2.59ms
2020-12-15 14:26:03,804 [DEBUG]  		True: 11990578
2020-12-15 14:26:03,804 [DEBUG]  		Predicted: 15777668.96100704
2020-12-15 14:26:03,804 [DEBUG]  Q-Error was: 1.3158388995932506
2020-12-15 14:26:03,804 [DEBUG]  Predicting cardinality for query 7: SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>1990;
2020-12-15 14:26:03,812 [DEBUG]  		Latency: 2.47ms
2020-12-15 14:26:03,812 [DEBUG]  		True: 157041640
2020-12-15 14:26:03,812 [DEBUG]  		Predicted: 158133179.69126782
2020-12-15 14:26:03,812 [DEBUG]  Q-Error was: 1.0069506386412408
2020-12-15 14:26:03,812 [DEBUG]  Predicting cardinality for query 8: SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2005 AND mi_idx.info_type_id=101;
2020-12-15 14:26:03,823 [DEBUG]  		Latency: 6.07ms
2020-12-15 14:26:03,823 [DEBUG]  		True: 850677
2020-12-15 14:26:03,823 [DEBUG]  		Predicted: 329062.6236130804
2020-12-15 14:26:03,823 [DEBUG]  Q-Error was: 2.5851523052349026
2020-12-15 14:26:03,823 [DEBUG]  Predicting cardinality for query 9: SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2010 AND mi_idx.info_type_id=101;
2020-12-15 14:26:03,834 [DEBUG]  		Latency: 6.09ms
2020-12-15 14:26:03,834 [DEBUG]  		True: 179616
2020-12-15 14:26:03,834 [DEBUG]  		Predicted: 102951.95327497051
